customer_id,age,gender,location,horoscope,blood,catdog
2488,57,Male,guadalajara,Taurus,AB,cat
2489,56,Male,valencia,Capricorn,AB,dog
2490,66,Male,madrid,Taurus,O,none
2491,52,Male,lugo,Pisces,A,none
2492,63,Male,lleida,Pisces,A,cat
2493,50,Male,lleida,Gemini,AB,dog
2494,21,Male,avila,Aries,AB,dog
2495,42,Male,orense,Libra,B,cat
2496,40,Male,palencia,Leo,AB,cat
2497,67,Male,cordoba,Pisces,AB,none
2498,35,Male,huesca,Gemini,A,dog
2499,18,Male,bizkaia,Capricorn,O,none
2500,52,Male,orense,Aries,A,none
2501,59,Male,caceres,Sagittarius,AB,cat
2502,49,Male,tarragona,Leo,O,none
2503,46,Male,malaga,Taurus,A,dog
2504,69,Male,caceres,Taurus,O,none
2505,56,Male,lleida,Pisces,O,cat
2506,27,Male,burgos,Leo,O,cat
2507,57,Male,pontevedra,Scorpio,AB,none
2508,58,Male,gipuzkoa,Capricorn,B,cat
2509,23,Male,huelva,Aquarius,A,cat
2510,19,Male,bizkaia,Aries,A,dog
2511,40,Male,caceres,Libra,O,none
2512,54,Male,baleares,Aries,B,dog
2513,50,Male,granada,Aquarius,AB,dog
2514,69,Male,granada,Cancer,A,none
2515,42,Male,lugo,Taurus,AB,none
2516,37,Male,las_palmas,Capricorn,A,none
2517,46,Male,asturias,Virgo,B,none
2518,64,Male,barcelona,Libra,B,dog
2519,20,Male,leon,Capricorn,AB,dog
2520,40,Male,baleares,Sagittarius,B,none
2521,64,Male,ciudad_real,Taurus,AB,cat
2522,29,Male,castellon,Pisces,AB,none
2523,20,Male,malaga,Cancer,O,cat
2524,43,Male,palencia,Capricorn,AB,cat
2525,60,Male,badajoz,Libra,B,dog
2526,39,Male,gerona,Libra,A,cat
2527,47,Male,zaragoza,Taurus,O,cat
2528,19,Male,huesca,Gemini,AB,dog
2529,52,Male,pontevedra,Pisces,AB,dog
2530,34,Male,malaga,Scorpio,AB,dog
2531,25,Male,zamora,Libra,AB,cat
2532,43,Male,alava,Scorpio,O,cat
2533,55,Male,la_coruna,Sagittarius,B,none
2534,66,Male,navarra,Virgo,AB,dog
2535,41,Male,badajoz,Sagittarius,AB,none
2536,47,Male,tarragona,Taurus,O,dog
2537,51,Male,jaen,Cancer,AB,none
2538,44,Male,sevilla,Sagittarius,A,cat
2539,18,Male,albacete,Virgo,O,dog
2540,33,Male,salamanca,Virgo,O,cat
2541,24,Male,valladolid,Capricorn,B,dog
2542,33,Male,madrid,Taurus,AB,none
2543,61,Male,jaen,Cancer,O,cat
2544,27,Male,caceres,Pisces,O,cat
2545,46,Male,soria,Leo,A,none
2546,38,Male,castellon,Taurus,B,cat
2547,63,Male,jaen,Cancer,A,dog
2548,47,Male,barcelona,Capricorn,A,cat
2549,42,Male,bizkaia,Aquarius,AB,none
2550,41,Male,guadalajara,Gemini,A,none
2551,53,Male,badajoz,Gemini,AB,dog
2552,29,Male,guadalajara,Cancer,O,cat
2553,61,Male,zaragoza,Taurus,O,dog
2554,69,Male,gerona,Libra,A,none
2555,51,Male,valencia,Libra,AB,cat
2556,24,Male,alava,Scorpio,A,none
2557,24,Male,huesca,Scorpio,B,none
2558,70,Male,albacete,Scorpio,O,dog
2559,49,Male,barcelona,Libra,A,cat
2560,48,Male,leon,Cancer,A,none
2561,58,Male,lleida,Scorpio,A,dog
2562,32,Male,gipuzkoa,Taurus,AB,none
2563,57,Male,segovia,Pisces,B,cat
2564,69,Male,cantabria,Gemini,B,dog
2565,42,Male,cadiz,Aries,B,none
2566,30,Male,barcelona,Aries,A,dog
2567,35,Male,segovia,Libra,B,none
2568,19,Male,segovia,Aries,AB,none
2569,52,Male,leon,Virgo,O,cat
2570,42,Male,zaragoza,Pisces,B,none
2571,36,Male,santa_cruz_de_tenerife,Aquarius,A,dog
2572,45,Male,navarra,Cancer,A,cat
2573,54,Male,las_palmas,Sagittarius,O,none
2574,54,Male,almeria,Libra,B,cat
2575,27,Male,asturias,Taurus,AB,none
2576,53,Male,cadiz,Taurus,A,none
2577,20,Male,leon,Pisces,AB,none
2578,52,Male,murcia,Libra,AB,cat
2579,54,Male,la_coruna,Aries,A,none
2580,65,Male,la_coruna,Sagittarius,B,cat
2581,43,Male,cantabria,Capricorn,A,none
2582,57,Male,jaen,Scorpio,B,cat
2583,19,Male,guadalajara,Libra,AB,none
2584,69,Male,castellon,Leo,A,cat
2585,26,Male,santa_cruz_de_tenerife,Aries,B,none
2586,57,Male,huesca,Scorpio,A,dog
2587,20,Male,la_rioja,Aquarius,A,dog
2588,55,Male,valladolid,Libra,B,cat
2589,44,Male,sevilla,Scorpio,B,dog
2590,52,Male,salamanca,Leo,O,cat
2591,57,Male,alicante,Scorpio,A,cat
2592,40,Male,la_rioja,Cancer,O,cat
2593,23,Male,cuenca,Capricorn,O,dog
2594,36,Male,albacete,Virgo,O,cat
2595,59,Male,caceres,Pisces,B,none
2596,29,Male,zaragoza,Leo,B,dog
2597,63,Male,lugo,Libra,A,cat
2598,60,Male,alava,Taurus,B,none
2599,64,Male,orense,Aquarius,AB,dog
2600,63,Male,ciudad_real,Capricorn,A,none
2601,21,Male,barcelona,Taurus,B,none
2602,61,Male,malaga,Aries,B,dog
2603,65,Male,huelva,Capricorn,AB,dog
2604,69,Male,bizkaia,Aries,AB,dog
2605,47,Male,toledo,Virgo,A,cat
2606,41,Male,la_coruna,Aquarius,AB,cat
2607,68,Male,malaga,Leo,AB,dog
2608,41,Male,granada,Sagittarius,AB,none
2609,42,Male,granada,Pisces,O,cat
2610,66,Male,salamanca,Gemini,AB,dog
2611,66,Male,huelva,Virgo,B,dog
2612,33,Male,huelva,Virgo,AB,cat
2613,55,Male,alava,Leo,B,cat
2614,58,Male,huesca,Virgo,O,dog
2615,18,Male,madrid,Gemini,B,none
2616,49,Male,cuenca,Taurus,B,none
2617,61,Male,zaragoza,Cancer,B,cat
2618,31,Male,navarra,Aquarius,A,cat
2619,70,Male,madrid,Leo,B,cat
2620,68,Male,segovia,Gemini,A,dog
2621,27,Male,madrid,Libra,B,none
2622,48,Male,zamora,Aquarius,A,dog
2623,63,Male,alicante,Scorpio,O,dog
2624,49,Male,valencia,Leo,O,cat
2625,19,Male,madrid,Gemini,B,dog
2626,30,Male,jaen,Leo,B,cat
2627,50,Male,huelva,Capricorn,AB,dog
2628,66,Male,cantabria,Pisces,AB,dog
2629,25,Male,castellon,Sagittarius,A,dog
2630,61,Male,almeria,Taurus,AB,none
2631,29,Male,huelva,Sagittarius,AB,dog
2632,53,Male,sevilla,Aquarius,AB,none
2633,24,Male,valencia,Aquarius,A,none
2634,51,Male,granada,Cancer,B,cat
2635,26,Male,avila,Leo,O,cat
2636,59,Male,teruel,Cancer,B,none
2637,41,Male,gipuzkoa,Taurus,O,cat
2638,20,Male,palencia,Leo,AB,dog
2639,22,Male,santa_cruz_de_tenerife,Gemini,AB,none
2640,18,Male,ciudad_real,Capricorn,A,dog
2641,30,Male,toledo,Cancer,AB,none
2642,25,Male,jaen,Cancer,B,none
2643,39,Male,castellon,Libra,B,dog
2644,49,Male,cordoba,Sagittarius,O,dog
2645,25,Male,gipuzkoa,Libra,A,none
2646,23,Male,baleares,Leo,B,none
2647,33,Male,leon,Aries,O,cat
2648,60,Male,cuenca,Pisces,AB,cat
2649,51,Male,huelva,Aquarius,B,none
2650,23,Male,malaga,Cancer,A,none
2651,20,Male,alicante,Aries,O,cat
2652,51,Male,asturias,Scorpio,A,none
2653,23,Female,ciudad_real,Leo,AB,none
2654,67,Female,leon,Libra,O,dog
2655,23,Female,valencia,Scorpio,AB,dog
2656,26,Female,leon,Aries,AB,cat
2657,52,Female,valencia,Leo,AB,none
2658,52,Female,pontevedra,Leo,O,none
2659,52,Female,avila,Pisces,O,none
2660,35,Female,gipuzkoa,Gemini,AB,dog
2661,24,Female,barcelona,Gemini,O,dog
2662,43,Female,pontevedra,Capricorn,B,none
2663,25,Female,navarra,Sagittarius,O,cat
2664,46,Female,leon,Scorpio,O,none
2665,22,Female,cantabria,Taurus,B,none
2666,70,Female,ciudad_real,Gemini,A,dog
2667,49,Female,burgos,Capricorn,AB,none
2668,48,Female,leon,Taurus,B,dog
2669,59,Female,santa_cruz_de_tenerife,Aries,B,cat
2670,39,Female,lugo,Leo,O,dog
2671,30,Female,lleida,Taurus,AB,none
2672,37,Female,cordoba,Leo,B,cat
2673,56,Female,santa_cruz_de_tenerife,Scorpio,B,dog
2674,67,Female,cordoba,Sagittarius,AB,dog
2675,40,Female,almeria,Gemini,O,dog
2676,24,Female,palencia,Cancer,A,cat
2677,43,Female,albacete,Leo,A,none
2678,45,Female,pontevedra,Aries,O,none
2679,33,Female,lleida,Taurus,B,cat
2680,53,Female,cordoba,Gemini,AB,dog
2681,44,Female,avila,Aquarius,B,dog
2682,23,Female,tarragona,Aries,AB,cat
2683,59,Female,santa_cruz_de_tenerife,Aquarius,A,dog
2684,68,Female,zamora,Leo,A,none
2685,46,Female,malaga,Capricorn,B,cat
2686,56,Female,cordoba,Aquarius,B,none
2687,40,Female,valladolid,Aries,O,none
2688,61,Female,tarragona,Gemini,AB,cat
2689,53,Female,navarra,Taurus,B,cat
2690,29,Female,badajoz,Leo,A,none
2691,44,Female,alava,Sagittarius,AB,none
2692,43,Female,cordoba,Sagittarius,O,none
2693,40,Female,caceres,Sagittarius,B,dog
2694,55,Female,barcelona,Leo,AB,cat
2695,66,Female,alicante,Scorpio,A,cat
2696,50,Female,avila,Cancer,B,cat
2697,57,Female,cadiz,Leo,O,none
2698,42,Female,santa_cruz_de_tenerife,Leo,A,none
2699,55,Female,zaragoza,Capricorn,A,cat
2700,25,Female,cadiz,Capricorn,A,cat
2701,22,Female,gerona,Pisces,AB,cat
2702,49,Female,bizkaia,Cancer,A,none
2703,70,Female,burgos,Aries,AB,dog
2704,56,Female,baleares,Pisces,A,dog
2705,52,Female,murcia,Virgo,O,cat
2706,65,Female,palencia,Sagittarius,O,dog
2707,24,Female,avila,Taurus,O,cat
2708,32,Female,asturias,Pisces,A,cat
2709,57,Female,zaragoza,Capricorn,O,dog
2710,35,Female,alicante,Gemini,O,none
2711,69,Female,ciudad_real,Cancer,B,cat
2712,30,Female,huelva,Aries,AB,none
2713,37,Female,huesca,Capricorn,AB,cat
2714,19,Female,valencia,Libra,AB,none
2715,53,Female,la_rioja,Pisces,B,cat
2716,25,Female,lleida,Aries,AB,none
2717,47,Female,avila,Leo,AB,none
2718,18,Female,alicante,Capricorn,B,none
2719,22,Female,cantabria,Aquarius,O,none
2720,69,Female,navarra,Aries,AB,cat
2721,55,Female,valladolid,Sagittarius,A,dog
2722,19,Female,sevilla,Aquarius,B,cat
2723,23,Female,toledo,Cancer,AB,cat
2724,54,Female,pontevedra,Capricorn,AB,none
2725,52,Female,sevilla,Taurus,AB,none
2726,64,Female,cordoba,Scorpio,A,cat
2727,33,Female,avila,Aquarius,AB,dog
2728,40,Female,avila,Aries,AB,dog
2729,26,Female,malaga,Scorpio,O,dog
2730,31,Female,zaragoza,Libra,O,dog
2731,23,Female,salamanca,Taurus,O,none
2732,52,Female,jaen,Sagittarius,A,none
2733,21,Female,alicante,Capricorn,A,cat
2734,31,Female,caceres,Capricorn,B,cat
2735,63,Female,almeria,Taurus,O,dog
2736,46,Female,cantabria,Capricorn,O,cat
2737,44,Female,valladolid,Leo,AB,dog
2738,57,Female,badajoz,Libra,A,dog
2739,50,Female,granada,Pisces,AB,cat
2740,33,Female,huesca,Aquarius,B,none
2741,19,Female,lleida,Cancer,A,none
2742,68,Female,huesca,Virgo,A,cat
2743,27,Female,cordoba,Pisces,AB,dog
2744,61,Female,zamora,Scorpio,B,dog
2745,38,Female,baleares,Leo,B,cat
2746,28,Female,tarragona,Pisces,O,cat
2747,39,Female,ciudad_real,Aquarius,A,cat
2748,18,Female,teruel,Pisces,O,cat
2749,24,Female,valencia,Taurus,B,dog
2750,64,Female,leon,Capricorn,AB,cat
2751,51,Female,alicante,Cancer,O,dog
2752,27,Female,huelva,Gemini,AB,cat
2753,48,Female,madrid,Cancer,A,none
2754,69,Female,cordoba,Aries,A,cat
2755,59,Female,navarra,Aquarius,AB,dog
2756,59,Female,zamora,Libra,A,dog
2757,42,Female,bizkaia,Taurus,B,dog
2758,39,Female,la_coruna,Scorpio,B,none
2759,32,Female,castellon,Pisces,B,cat
2760,68,Female,castellon,Pisces,O,none
2761,41,Female,la_rioja,Aquarius,O,dog
2762,31,Female,huelva,Taurus,B,none
2763,58,Female,toledo,Aquarius,A,none
2764,28,Female,valladolid,Virgo,O,dog
2765,63,Female,ciudad_real,Aries,O,dog
2766,64,Female,gerona,Scorpio,A,none
2767,66,Female,navarra,Sagittarius,AB,dog
2768,31,Female,palencia,Pisces,A,none
2769,55,Female,baleares,Gemini,O,cat
2770,32,Female,la_rioja,Libra,A,none
2771,50,Female,baleares,Taurus,A,cat
2772,58,Female,soria,Libra,O,none
2773,18,Female,bizkaia,Libra,AB,none
2774,39,Female,zaragoza,Aries,A,none
2775,56,Female,cantabria,Leo,A,dog
2776,37,Female,burgos,Gemini,O,none
2777,46,Female,huelva,Pisces,AB,cat
2778,52,Female,santa_cruz_de_tenerife,Pisces,B,none
2779,70,Female,leon,Virgo,AB,none
2780,61,Female,la_rioja,Leo,A,dog
2781,33,Female,avila,Pisces,AB,dog
2782,65,Female,madrid,Cancer,B,none
2783,41,Female,castellon,Aries,AB,none
2784,19,Female,navarra,Gemini,A,dog
2785,33,Female,cadiz,Leo,A,dog
2786,53,Female,castellon,Capricorn,AB,none
2787,54,Female,zamora,Capricorn,O,none
2788,36,Female,alava,Leo,AB,dog
2789,56,Female,teruel,Scorpio,A,dog
2790,28,Female,jaen,Aquarius,AB,none
2791,34,Female,badajoz,Sagittarius,A,dog
2792,43,Female,cuenca,Virgo,O,cat
2793,54,Female,zamora,Aries,B,dog
2794,37,Female,baleares,Libra,A,none
2795,33,Female,teruel,Aries,A,cat
2796,33,Female,cuenca,Taurus,A,none
2797,55,Female,murcia,Gemini,AB,cat
2798,63,Female,zaragoza,Sagittarius,A,dog
2799,52,Female,avila,Aries,A,dog
2800,23,Female,orense,Scorpio,B,dog
2801,70,Female,almeria,Aries,AB,none
2802,64,Female,asturias,Sagittarius,A,dog
2803,22,Female,pontevedra,Virgo,O,none
2804,46,Female,soria,Pisces,B,cat
2805,65,Female,salamanca,Aquarius,B,none
2806,18,Female,las_palmas,Sagittarius,B,none
2807,45,Female,barcelona,Aquarius,A,cat
2808,56,Female,soria,Scorpio,O,cat
2809,49,Female,segovia,Leo,A,none
2810,66,Female,las_palmas,Capricorn,A,none
2811,27,Female,huelva,Taurus,AB,none
2812,69,Female,sevilla,Virgo,AB,none
2813,66,Female,palencia,Taurus,O,dog
2814,45,Female,gerona,Pisces,AB,cat
2815,31,Female,santa_cruz_de_tenerife,Scorpio,O,cat
2816,33,Female,cuenca,Cancer,O,none
2817,43,Female,lleida,Cancer,O,cat
2818,25,Female,soria,Libra,A,dog
2819,46,Female,segovia,Aquarius,A,cat
2820,67,Female,alicante,Pisces,A,none
2821,26,Female,granada,Capricorn,B,none
2822,35,Female,la_coruna,Scorpio,O,dog
2823,61,Female,huesca,Sagittarius,A,none
2824,26,Female,valencia,Aries,O,cat
2825,39,Female,palencia,Virgo,B,none
2826,69,Female,almeria,Aquarius,B,dog
2827,32,Female,cordoba,Capricorn,A,none
2828,20,Female,santa_cruz_de_tenerife,Sagittarius,B,cat
2829,25,Female,valladolid,Sagittarius,O,cat
2830,56,Female,guadalajara,Taurus,AB,dog
2831,63,Female,cuenca,Aquarius,A,cat
2832,34,Female,lugo,Pisces,B,none
2833,29,Female,almeria,Capricorn,AB,none
2834,43,Female,almeria,Cancer,A,none
2835,39,Female,lleida,Scorpio,A,none
2836,33,Female,valencia,Scorpio,A,cat
2837,51,Female,gerona,Capricorn,B,dog
2838,65,Female,valladolid,Pisces,AB,cat
2839,51,Female,soria,Pisces,A,none
2840,70,Female,cuenca,Virgo,A,dog
2841,40,Female,madrid,Aquarius,A,none
2842,19,Female,teruel,Aquarius,O,dog
2843,28,Female,sevilla,Gemini,AB,none
2844,51,Female,santa_cruz_de_tenerife,Scorpio,B,cat
2845,32,Female,cantabria,Pisces,B,none
2846,26,Female,gipuzkoa,Aries,B,none
2847,50,Female,badajoz,Aquarius,AB,none
2848,68,Female,lleida,Cancer,B,dog
2849,33,Female,huesca,Gemini,B,cat
2850,56,Female,barcelona,Aquarius,O,dog
2851,57,Female,salamanca,Libra,AB,cat
2852,58,Female,huelva,Virgo,A,cat
2853,40,Female,alicante,Libra,O,dog
2854,37,Female,las_palmas,Sagittarius,AB,none
2855,36,Female,la_coruna,Virgo,A,dog
2856,29,Female,badajoz,Pisces,A,none
2857,65,Female,cantabria,Capricorn,B,dog
2858,44,Female,cadiz,Sagittarius,B,none
2859,34,Female,murcia,Libra,O,dog
2860,31,Female,valladolid,Taurus,O,cat
2861,28,Female,cantabria,Pisces,O,cat
2862,66,Female,las_palmas,Taurus,B,dog
2863,68,Female,sevilla,Taurus,O,cat
2864,37,Female,valencia,Aquarius,A,cat
2865,58,Female,asturias,Capricorn,B,dog
2866,28,Female,alava,Libra,A,cat
2867,54,Female,cantabria,Sagittarius,AB,cat
2868,21,Female,bizkaia,Libra,B,dog
2869,45,Female,la_coruna,Taurus,AB,cat
2870,57,Female,tarragona,Libra,A,dog
2871,47,Female,navarra,Capricorn,O,cat
2872,46,Female,leon,Pisces,B,dog
2873,63,Female,badajoz,Cancer,O,dog
2874,44,Female,burgos,Virgo,AB,cat
2875,36,Female,guadalajara,Leo,A,cat
2876,24,Female,alava,Leo,A,cat
2877,65,Female,cadiz,Pisces,O,cat
2878,32,Female,bizkaia,Libra,O,none
2879,63,Female,almeria,Pisces,A,cat
2880,62,Female,alava,Cancer,AB,dog
2881,19,Female,albacete,Cancer,A,dog
2882,38,Female,gerona,Taurus,O,dog
2883,59,Female,almeria,Sagittarius,O,cat
2884,22,Female,la_coruna,Aquarius,A,none
2885,55,Female,asturias,Gemini,A,cat
2886,29,Female,segovia,Aquarius,O,cat
2887,42,Female,orense,Pisces,AB,dog
2888,23,Female,ciudad_real,Leo,B,dog
2889,70,Female,malaga,Capricorn,AB,none
2890,64,Female,zaragoza,Aries,O,none
2891,39,Female,almeria,Gemini,AB,dog
2892,47,Female,huelva,Scorpio,O,cat
2893,22,Female,cuenca,Pisces,A,dog
2894,69,Female,pontevedra,Sagittarius,AB,cat
2895,35,Female,zamora,Aries,AB,cat
2896,56,Female,ciudad_real,Pisces,AB,cat
2897,30,Female,almeria,Virgo,B,cat
2898,43,Female,zamora,Virgo,A,cat
2899,23,Female,segovia,Taurus,AB,cat
2900,50,Female,orense,Scorpio,O,cat
2901,41,Female,asturias,Aquarius,A,none
2902,41,Female,palencia,Gemini,A,dog
2903,27,Female,toledo,Aquarius,O,none
2904,38,Female,sevilla,Pisces,O,none
2905,41,Female,cuenca,Aquarius,O,none
2906,58,Female,orense,Capricorn,O,none
2907,58,Female,gerona,Sagittarius,AB,dog
2908,19,Female,pontevedra,Scorpio,AB,dog
2909,43,Female,palencia,Virgo,A,none
2910,27,Female,asturias,Virgo,B,none
2911,32,Female,barcelona,Aries,A,dog
2912,28,Female,palencia,Scorpio,AB,dog
2913,48,Female,alicante,Cancer,AB,none
2914,43,Female,lleida,Aquarius,O,dog
2915,45,Female,lleida,Aries,AB,dog
2916,26,Female,murcia,Aquarius,AB,none
2917,62,Female,avila,Capricorn,AB,none
2918,58,Female,burgos,Gemini,B,cat
2919,19,Female,zaragoza,Scorpio,AB,dog
2920,64,Female,asturias,Sagittarius,AB,cat
2921,33,Female,santa_cruz_de_tenerife,Taurus,AB,cat
2922,20,Female,tarragona,Leo,B,none
2923,45,Female,gipuzkoa,Leo,O,none
2924,28,Female,gipuzkoa,Cancer,O,dog
2925,47,Female,salamanca,Scorpio,AB,none
2926,54,Female,palencia,Libra,AB,cat
2927,64,Female,castellon,Sagittarius,A,none
2928,45,Female,soria,Aquarius,B,cat
2929,40,Female,avila,Scorpio,B,dog
2930,31,Female,caceres,Aquarius,AB,none
2931,38,Female,las_palmas,Gemini,B,none
2932,36,Female,gerona,Cancer,O,none
2933,65,Female,badajoz,Scorpio,B,none
2934,27,Female,soria,Cancer,B,none
2935,38,Female,asturias,Pisces,O,cat
2936,58,Female,lugo,Capricorn,O,cat
2937,31,Female,barcelona,Virgo,B,cat
2938,28,Female,orense,Scorpio,A,cat
2939,28,Female,lleida,Gemini,O,cat
2940,32,Female,caceres,Pisces,AB,cat
2941,61,Female,zaragoza,Scorpio,B,none
2942,38,Female,cantabria,Leo,B,dog
2943,54,Female,cantabria,Leo,A,none
2944,29,Female,navarra,Scorpio,A,dog
2945,50,Female,cuenca,Virgo,A,none
2946,32,Female,segovia,Pisces,A,dog
2947,38,Female,valladolid,Leo,O,dog
2948,52,Female,granada,Capricorn,O,dog
2949,61,Female,guadalajara,Aries,A,cat
2950,25,Female,leon,Libra,B,cat
2951,22,Female,lugo,Aquarius,AB,cat
2952,47,Female,la_rioja,Sagittarius,A,none
2953,50,Female,zaragoza,Aries,O,dog
2954,45,Female,teruel,Libra,AB,dog
2955,33,Female,la_coruna,Libra,AB,cat
2956,42,Female,almeria,Cancer,AB,dog
2957,52,Female,jaen,Sagittarius,AB,cat
2958,69,Female,caceres,Libra,O,none
2959,55,Female,orense,Virgo,A,none
2960,38,Female,las_palmas,Aries,A,cat
2961,57,Female,zamora,Aries,AB,none
2962,33,Female,castellon,Pisces,AB,dog
2963,57,Female,bizkaia,Cancer,O,none
2964,52,Female,castellon,Pisces,A,none
2965,44,Female,guadalajara,Aquarius,AB,dog
2966,48,Female,madrid,Taurus,B,dog
2967,52,Female,palencia,Taurus,O,dog
2968,34,Female,ciudad_real,Virgo,A,none
2969,26,Female,sevilla,Virgo,O,none
2970,36,Female,valladolid,Aquarius,A,none
2971,24,Female,baleares,Taurus,A,none
2972,30,Female,malaga,Scorpio,B,dog
2973,31,Female,tarragona,Virgo,AB,dog
2974,25,Female,las_palmas,Sagittarius,O,none
2975,57,Female,segovia,Aries,B,cat
2976,61,Female,valencia,Taurus,AB,none
2977,30,Female,leon,Gemini,AB,none
2978,38,Female,sevilla,Aquarius,B,cat
2979,53,Female,asturias,Gemini,B,none
2980,31,Female,las_palmas,Aquarius,AB,dog
2981,70,Female,murcia,Libra,A,none
2982,21,Female,palencia,Gemini,O,dog
2983,33,Female,navarra,Cancer,O,none
2984,60,Female,madrid,Gemini,A,cat
2985,45,Female,madrid,Pisces,B,none
2986,46,Female,navarra,Aquarius,O,none
2987,62,Female,cordoba,Gemini,AB,none
2988,63,Female,leon,Capricorn,A,none
2989,69,Female,zamora,Aries,O,dog
2990,46,Female,cantabria,Libra,B,cat
2991,69,Female,badajoz,Aries,A,dog
2992,66,Female,cantabria,Libra,O,dog
2993,41,Female,guadalajara,Scorpio,O,cat
2994,32,Female,caceres,Aquarius,A,dog
2995,69,Female,huesca,Leo,AB,dog
2996,29,Female,orense,Pisces,AB,dog
2997,70,Female,alicante,Taurus,O,dog
2998,41,Female,lleida,Taurus,O,cat
2999,31,Female,alava,Aries,O,none
3000,31,Female,guadalajara,Cancer,AB,none
3001,57,Female,avila,Sagittarius,B,dog
3002,29,Female,orense,Sagittarius,AB,none
3003,70,Female,tarragona,Cancer,B,dog
3004,51,Female,gerona,Gemini,A,none
3005,45,Female,la_rioja,Taurus,B,none
3006,18,Female,leon,Aries,B,none
3007,37,Female,lleida,Aquarius,B,dog
3008,23,Female,lleida,Pisces,AB,cat
3009,39,Female,castellon,Taurus,O,dog
3010,62,Female,barcelona,Leo,B,none
3011,70,Female,valencia,Sagittarius,B,cat
3012,20,Female,madrid,Cancer,O,cat
3013,42,Female,zamora,Pisces,B,cat
3014,41,Female,la_coruna,Taurus,AB,none
3015,24,Female,segovia,Leo,A,none
3016,37,Female,zamora,Scorpio,A,none
3017,30,Female,alava,Aquarius,A,cat
3018,58,Female,bizkaia,Aries,AB,dog
3019,43,Female,lleida,Scorpio,B,cat
3020,19,Female,almeria,Virgo,A,none
3021,23,Female,pontevedra,Pisces,AB,dog
3022,65,Female,castellon,Gemini,AB,cat
3023,58,Female,burgos,Capricorn,A,dog
3024,50,Female,avila,Capricorn,A,dog
3025,67,Female,santa_cruz_de_tenerife,Sagittarius,B,none
3026,40,Female,cantabria,Taurus,AB,dog
3027,55,Female,cantabria,Pisces,AB,dog
3028,52,Female,jaen,Aquarius,AB,none
3029,62,Female,lugo,Virgo,A,none
3030,64,Female,la_coruna,Aries,A,none
3031,43,Female,bizkaia,Capricorn,A,cat
3032,61,Female,huesca,Gemini,AB,none
3033,26,Female,murcia,Capricorn,A,none
3034,22,Female,alicante,Leo,A,dog
3035,51,Female,avila,Aries,AB,cat
3036,69,Female,santa_cruz_de_tenerife,Scorpio,A,none
3037,50,Female,cordoba,Aries,B,dog
3038,51,Female,navarra,Virgo,O,cat
3039,56,Female,jaen,Sagittarius,AB,dog
3040,59,Female,lugo,Sagittarius,A,cat
3041,18,Female,ciudad_real,Leo,A,none
3042,48,Female,la_rioja,Aquarius,B,dog
3043,53,Female,valladolid,Aries,A,none
3044,45,Female,asturias,Libra,AB,cat
3045,21,Female,orense,Cancer,A,cat
3046,42,Female,murcia,Virgo,B,dog
3047,60,Female,valencia,Pisces,AB,none
3048,21,Female,burgos,Cancer,B,cat
3049,69,Female,malaga,Scorpio,AB,cat
3050,40,Female,segovia,Aquarius,A,none
3051,31,Female,huelva,Gemini,AB,cat
3052,44,Female,las_palmas,Aquarius,AB,cat
3053,48,Female,salamanca,Libra,A,dog
3054,32,Female,badajoz,Pisces,AB,dog
3055,42,Female,la_rioja,Taurus,A,dog
3056,27,Female,soria,Cancer,B,dog
3057,69,Female,gerona,Gemini,O,dog
3058,67,Female,lugo,Cancer,AB,none
3059,41,Female,segovia,Taurus,B,cat
3060,46,Female,avila,Libra,B,cat
3061,47,Female,gipuzkoa,Aquarius,B,none
3062,33,Female,bizkaia,Gemini,AB,cat
3063,51,Female,alava,Libra,O,none
3064,26,Female,murcia,Cancer,O,cat
3065,22,Female,orense,Scorpio,A,dog
3066,49,Female,malaga,Taurus,O,dog
3067,58,Female,avila,Virgo,O,cat
3068,70,Female,barcelona,Libra,AB,cat
3069,32,Female,jaen,Virgo,O,dog
3070,62,Female,burgos,Aries,AB,cat
3071,52,Female,soria,Taurus,AB,dog
3072,23,Female,caceres,Pisces,A,none
3073,26,Female,tarragona,Gemini,B,dog
3074,58,Female,sevilla,Aries,A,dog
3075,26,Female,alava,Pisces,B,cat
3076,54,Female,ciudad_real,Aries,A,cat
3077,66,Female,segovia,Virgo,B,dog
3078,60,Female,toledo,Capricorn,AB,none
3079,32,Female,la_rioja,Libra,AB,none
3080,48,Female,soria,Capricorn,AB,cat
3081,69,Female,asturias,Pisces,B,dog
3082,64,Female,zamora,Virgo,O,none
3083,56,Female,asturias,Taurus,A,none
3084,22,Female,santa_cruz_de_tenerife,Sagittarius,B,none
3085,46,Female,tarragona,Aries,O,cat
3086,24,Female,orense,Taurus,O,dog
3087,47,Female,santa_cruz_de_tenerife,Aquarius,B,cat
3088,62,Female,cadiz,Pisces,B,none
3089,34,Female,la_coruna,Virgo,B,none
3090,50,Female,teruel,Taurus,B,none
3091,29,Female,barcelona,Aries,O,dog
3092,68,Female,tarragona,Aquarius,B,dog
3093,52,Female,murcia,Scorpio,B,none
3094,29,Female,santa_cruz_de_tenerife,Capricorn,A,cat
3095,22,Female,zaragoza,Sagittarius,B,dog
3096,62,Female,bizkaia,Scorpio,O,dog
3097,69,Female,zaragoza,Leo,AB,dog
3098,48,Female,zamora,Virgo,B,none
3099,66,Female,las_palmas,Taurus,AB,cat
